Updated,Country,Year-Week,Source,New Cases,Number Sequenced,Percent Sequenced,validDenominator,Variant,Detections of Variant,Number Sequenced of Known Variant,Percent Variant
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-01,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-02,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-03,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-04,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-05,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-06,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-07,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,Other,1,1,100.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,XBB.1.5-like,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,XBB.1.5-like+F456L,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,B.1.351,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,B.1.617.2,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,B.1.1.529,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,B.1.1.7,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,B.1.427/B.1.429,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,B.1.525,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,B.1.621,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,BA.1,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,BA.2,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,BA.2.75,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,BA.2.86,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,BA.4,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,BA.5,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,BQ.1,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,C.37,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,P.1,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,P.3,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,XBB,0,1,0.0
1712154414221,Ireland,2020-08,GISAID,0,1,0,True,UNK,0,1,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,Other,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,XBB.1.5-like,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,XBB.1.5-like+F456L,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,B.1.351,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,B.1.617.2,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,B.1.1.529,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,B.1.1.7,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,B.1.427/B.1.429,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,B.1.525,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,B.1.621,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,BA.1,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,BA.2,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,BA.2.75,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,BA.2.86,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,BA.4,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,BA.5,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,BQ.1,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,C.37,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,P.1,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,P.3,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,XBB,0,0,0.0
1712154414221,Ireland,2020-09,GISAID,0,0,0,True,UNK,0,0,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,Other,17,17,100.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,XBB.1.5-like,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,XBB.1.5-like+F456L,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,B.1.351,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,B.1.617.2,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,B.1.1.529,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,B.1.1.7,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,B.1.427/B.1.429,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,B.1.525,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,B.1.621,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,BA.1,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,BA.2,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,BA.2.75,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,BA.2.86,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,BA.4,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,BA.5,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,BQ.1,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,C.37,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,P.1,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,P.3,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,XBB,0,17,0.0
1712154414221,Ireland,2020-10,GISAID,18,17,0,True,UNK,7,17,41.2
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,Other,83,83,100.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,XBB.1.5-like,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,XBB.1.5-like+F456L,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,B.1.351,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,B.1.617.2,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,B.1.1.529,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,B.1.1.7,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,B.1.427/B.1.429,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,B.1.525,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,B.1.621,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,BA.1,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,BA.2,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,BA.2.75,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,BA.2.86,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,BA.4,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,BA.5,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,BQ.1,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,C.37,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,P.1,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,P.3,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,XBB,0,83,0.0
1712154414221,Ireland,2020-11,GISAID,152,83,0,True,UNK,30,83,36.1
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,Other,220,220,100.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,XBB.1.5-like,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,XBB.1.5-like+F456L,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,B.1.351,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,B.1.617.2,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,B.1.1.529,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,B.1.1.7,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,B.1.427/B.1.429,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,B.1.525,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,B.1.621,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,BA.1,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,BA.2,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,BA.2.75,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,BA.2.86,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,BA.4,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,BA.5,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,BQ.1,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,C.37,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,P.1,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,P.3,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,XBB,0,220,0.0
1712154414221,Ireland,2020-12,GISAID,781,220,0,True,UNK,2,220,0.9
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,Other,193,193,100.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,XBB.1.5-like,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,XBB.1.5-like+F456L,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,B.1.351,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,B.1.617.2,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,B.1.1.529,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,B.1.1.7,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,B.1.427/B.1.429,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,B.1.525,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,B.1.621,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,BA.1,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,BA.2,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,BA.2.75,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,BA.2.86,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,BA.4,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,BA.5,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,BQ.1,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,C.37,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,P.1,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,P.3,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,XBB,0,193,0.0
1712154414221,Ireland,2020-13,GISAID,1689,193,0,True,UNK,3,193,1.6
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,Other,274,274,100.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,XBB.1.5-like,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,XBB.1.5-like+F456L,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,B.1.351,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,B.1.617.2,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,B.1.1.529,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,B.1.1.7,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,B.1.427/B.1.429,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,B.1.525,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,B.1.621,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,BA.1,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,BA.2,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,BA.2.75,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,BA.2.86,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,BA.4,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,BA.5,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,BQ.1,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,C.37,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,P.1,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,P.3,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,XBB,0,274,0.0
1712154414221,Ireland,2020-14,GISAID,2885,274,0,True,UNK,6,274,2.2
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,Other,185,185,100.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,XBB.1.5-like,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,XBB.1.5-like+F456L,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,B.1.351,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,B.1.617.2,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,B.1.1.529,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,B.1.1.7,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,B.1.427/B.1.429,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,B.1.525,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,B.1.621,0,185,0.0
1712154414221,Ireland,2020-15,GISAID,4727,185,0,True,BA.1,0,185,0.0
